"title","fulltitle","description","view_count","categories","tags","duration","duration_string","live_status","thumbnail","channel","channel_url","channel_follower_count"
"Zillionaire Doe - How It's Going (Official Video)","Zillionaire Doe - How It's Going (Official Video)","Stream ""How It's Going"": https://zillionairedoe.lnk.to/HowItsGoing 

Watch more Doe Videos: 
https://www.youtube.com/watch?v=PDcDcSTiL4g&list=OLAK5uy_lXeAccApnm7m_bPzzEvvldz3_XC9g_LHQ

Follow #ZillionaireDoe
Instagram: https://www.instagram.com/zillionairedoe/
Twitter: https://x.com/zillionairedoe
TikTok: https://www.tiktok.com/@zillionairedoe 
Facebook: https://www.facebook.com/ZillionaireDoeOfficial

#ZillionaireDoe #DBoiDreams #cmgthelabel","1198540","People & Blogs","","152","2:32","False","https://i.ytimg.com/vi/PDcDcSTiL4g/maxresdefault.jpg","Zillionaire Doe ","https://www.youtube.com/channel/UCbVdo2e1hDYR95X53ttMbTg","142000"
"Alex Warren - Ordinary (Official Video)","Alex Warren - Ordinary (Official Video)","'You'll Be Alright, Kid' out now: https://alexwarren.lnk.to/YoullBeAlrightKid

Lyrics:
VERSE 1
They say the holy waters watered down and this town's lost it faith
Our colors will fade Eventually
So if our time is running out day after day we’ll make the mundane our masterpiece

PRE
Oh my my Oh my my
Love I take one look at you

CHORUS
Taking me out of
Of the ordinary I want you laying me down
Til we’re dead and buried
On the edge of your knife
Staying drunk on your vine the
Angels up in the clouds are jealous knowing we found something so out of the ordinary you got
me kissing the ground of your sanctuary shatter me with your touch
Oh lord return me to dust the
Angels up in the clouds are jealous knowing we found

VERSE 2
Hopeless hallelujah
Oh this side of heaven’s gates
On my life
How do ya Breathe and Take my breath away
At your alter I will pray
You’re the sculptor I’m the clay
Oh my my

CHORUS
You’re taking me out
Of the ordinary I want you laying me down
Til we’re dead and buried
On the edge of your knife
Staying drunk on your vine
The Angels up in the clouds
Are jealous knowing we found something so out of the ordinary you got me kissing the ground
of your sanctuary shatter me with your touch
Oh lord return me to dust
The Angels up in the clouds
Are jealous knowing we found
BRIDGE
Something so heavenly
Higher than ecstasy whenever your next to me
Oh my my world was in black and white until I saw your light)
I thought you had to die to find something so out

CHORUS
Of the ordinary I want you laying me down
Til we’re dead and buried
On the edge of your knife
Staying drunk on your vine
The Angels up in the clouds
Are jealous knowing we found something so out of the ordinary you got me kissing the ground
of your sanctuary shatter me with your touch
Oh lord return me to dust
The Angels up in the clouds Are jealous knowing we found

EP - Zubin Anklesaria
Director - B Barone 
Producer - Quinn Cavin
PM - Kaden Rutherford
DP - Quaid De Baca
1st AC - Mary Brown
Camera Assistant - Joseph
Gaffer - Chase Erickson
Drone Op - Jessar Nygard
Stunts - Tyler Albrect 
PA - Ari Dyrek
PA - Fred Du Rietz
Editor - B.K. Barone
Assistant Editor - Josh Sweiven
VFX - Diana Iatsenko
Additional VFX - B.K. Barone
Colorist - Dan Edwards
Atlantic Creative - Andrew Reid
Atlantic Creative - Caroline DeFranco","147871443","People & Blogs","","187","3:07","False","https://i.ytimg.com/vi_webp/u2ah9tWTkmk/maxresdefault.webp","Alex Warren","https://www.youtube.com/channel/UCX2Pm1JoWF3chsVOR9e1hbQ","4050000"
"Kendrick Lamar - luther (Official Audio)","Kendrick Lamar - luther (Official Audio)","Kendrick Lamar “GNX” is available now: https://my-gnx.com/

https://www.myGNX.com
https://www.instagram.com/kendricklamar
https://twitter.com/kendricklamar
https://www.facebook.com/kendricklamar

#KendrickLamar #GNX","142084039","People & Blogs","","178","2:58","False","https://i.ytimg.com/vi/HfWLgELllZs/maxresdefault.jpg","Kendrick Lamar","https://www.youtube.com/channel/UC3lBXcrKFnFAFkfVk5WuKcQ","19700000"
"Shaboozey - A Bar Song (Tipsy) [Official Visualizer]","Shaboozey - A Bar Song (Tipsy) [Official Visualizer]","Pre order the album ""Where I've Been, Isn't Where I'm Going: The Complete Edition"". Out 4/25!
https://shaboozey.ffm.to/whereimgoingdeluxe


Listen to the single “A Bar Song (Tipsy)"". Out Now!
Stream: https://music.empi.re/abarsong

Buy CD: https://music.empi.re/wibiwigcd
Order Vinyl: https://store.empi.re/products/shaboozey-where-ive-been-isnt-where-im-going-vinyl
Order Signed Vinyl: https://www.urbanoutfitters.com/shop/shaboozey-where-ive-been-isnt-where-im-going-limited-lp2

#Shaboozey #ABarSong #EMPIRE


https://www.instagram.com/shaboozey/?hl=en
https://www.tiktok.com/@shaboozey?lang=en
https://twitter.com/shaboozeysjeans?lang=en
https://www.facebook.com/ShaboozeyMusic/


[Verse 1]
My baby want a Birkin
, she's been tellin' me all night long
Gasoline and groceries, the list goes on and on
This 9 to 5 ain't workin', why the hell do I work so hard?
I can't worry 'bout my problems, I can't take 'em when I'm gone (Uh)


[Pre-Chorus]
One, here comes the two, to the three, to the four
Tell 'em ""Bring another round"", we need plenty more
Two steppin' on the table, she don't need a dance floor
Oh my, good Lord




[Chorus]
Someone pour me up a double shot of whiskey
They know me and Jack Daniel's got a history
Therе's a party downtown, near 5th Street
Everybody at the bar gеttin' tipsy
Everybody at the bar gettin' tipsy
Everybody at the bar gettin' tipsy


[Verse 2]
I've been Boozey since I left, I ain't changin' for a check
Tell my ma', I ain't forget (Oh, Lord, uh)


Woke up drunk at 10 a.m., we gon' do this shit again
Tell your girl to bring a friend (Oh, Lord)


[Pre-Chorus]
One, here comes the two, to the three, to the four
Tell 'em ""Bring another round"", we need plenty more
Two steppin' on the table, she don't need a dance floor
Oh my, good Lord


[Chorus]
Someone pour me up a double shot of whiskey (A double shot of whiskey)
They know me and Jack Daniel's got a history (We go way back)


There's a party downtown, near 5th Street
Everybody at the bar gettin' tipsy (Woo)
Everybody at the bar gettin' tipsy (At the bar gettin' tipsy)
Everybody at the bar gettin' tipsy


[Bridge]
One, here comes the two, to the three, to the four
When it's last call and they kick us out the door
It's gettin' kind of late but the ladies want some more
Oh my, good Lord (Tell 'em drinks on me)


[Chorus]
Someone pour me up a double shot of whiskey (A double shot of whiskey)
They know me and Jack Daniel's got a history (Way back)
There's a party downtown, near 5th Street (Come on)
Everybody at the bar gettin' tipsy (Woo-ooh)
Can someone pour me up a double shot of whiskey (A double shot of whiskey)
They know me and Jack Daniel's got a history (It's Jack D)
At the bottom of a bottle gon' miss me (Baby, don't miss me)
Everybody at the bar gettin' tipsy (At the bar gettin' tipsy)
Everybody at the bar gettin' tipsy
Everybody at the bar gettin' tipsy

[Outro]
That's fuckin' messed up, bro, they kicked me out the bar



Official Visualizer by Shaboozey - ""A Bar Song (Tipsy)"" © 2024 American Dogwood / EMPIRE

http://vevo.ly/InenGX","288277902","Music","Shaboozey;Bar;Song;(Tipsy);[Official;Visualizer];American;Dogwood;EMPIRE;Country;Bar Song;Bar Song (Tipsy);Tipsy;Shaboozey Bar Song;Shaboozey Tipsy;Shaboozey 2024;Shaboozey new song;Shaboozey Bar Song (Tipsy) lyrics;Shaboozey Tipsy lyrics;Shaboozey Bar Song lyrics;Shaboozey music;Shaboozey music video;Bar Song (Tipsy) song;Bar Song song;Tipsy song;Bar Song (Tipsy) songs;Bar Song songs;Tipsy songs;Shaboozey video","173","2:53","False","https://i.ytimg.com/vi/t7bQwwqW-Hc/maxresdefault.jpg","Shaboozey","https://www.youtube.com/channel/UCmdsVknXGS2145yy8eQvplw","955000"
"Kendrick Lamar - Not Like Us","Kendrick Lamar - Not Like Us","Kendrick Lamar “Not Like Us”
Directed by Dave Free & Kendrick Lamar
 
Production Company: pgLang / project3
Executive Producers: Kendrick Lamar, Dave Free
Producers: Sam Canter, Jack Begert, Jamie Rabineau,
Cornell Brown, Anthony Saleh, Jared Heinke
Associate Producer: Charm La’Donna
Director of Photography: Xiaolong Liu
1st AD Los Angeles: Michael Pierrard 
1st AD Compton: Kenneth Taylor
Production Designer: Freyja Bardell
Choreographer: Charm La’Donna
Wardrobe Department Head: Karizza Sanchez
KL Stylist: Taylor McNeill
Talent Stylist: Jessica Willis
Talent Stylist: Telsha Anderson-Boone
Stunts: Craig Jensen
Talent Grooming: Emily Cheng
Talent Hairstylist: Flipper Moore
Barber: Chris Donato Smith
Cast HMU: Camille Ariane
Location Manager: Derek Tramont
Editor: Chaz Smedley, Eddy Street Post
Colorist: Mikey Rossiter
VFX: Karen Arakelian
Additional VFX: Sunset Edit, SUPERCONTINENT
Sound Design: Matt Yocum
Commissioner: Michelle An
 
#KendrickLamar #NotLikeUs 
http://vevo.ly/NcHpoC","397228595","Music","Kendrick Lamar;Kendrick Lamar, under exclusive license to Interscope Records;Hip Hop","354","5:54","False","https://i.ytimg.com/vi/H58vbez_m4E/maxresdefault.jpg","Kendrick Lamar","https://www.youtube.com/channel/UCoYfzC2zMlc9M-Odgaf6OSg","19700000"
"LISA - BORN AGAIN feat. Doja Cat & RAYE (Official Music Video)","LISA - BORN AGAIN feat. Doja Cat & RAYE (Official Music Video)","Stream LISA’s new single “Born Again” feat. Doja Cat & RAYE: https://lisa.lnk.to/BornAgain 
LISA’s debut album, ‘Alter Ego’ is out now. Listen here: https://lisa.lnk.to/AlterEgo   
Shop vinyl, CDs, photobooks and more: https://lnk.to/LisaStore 

Follow LISA:
http://www.instagram.com/lalalalisa_m
https://www.tiktok.com/@lalalalisa_m
https://www.youtube.com/@lalalalisa_m

Follow Doja Cat:
https://www.instagram.com/dojacat
https://www.tiktok.com/@dojacat
https://x.com/dojacat
https://www.dojacat.com

Follow RAYE:
https://www.instagram.com/raye
https://www.tiktok.com/@raye 
https://x.com/raye
https://rayeofficial.com 

Follow WeAreLLOUD:
http://www.instagram.com/wearelloud
https://www.tiktok.com/@wearelloud
http://www.facebook.com/wearelloud
https://www.youtube.com/@wearelloud

Director - Bardia Zeinali
Label: LLOUD Co. / RCA Records 
EP / Producer - Nathan Scherrer
EP / Producer - Tara Sheree
Producer - Aiden Magarian
Production Manager - Dylan DeLuca
Production Coordinator - Jose Javier Calvo
1st AD - Kenny Taylor
Director of Photography - Frank Mobilio
CLT - Mark Ramsey
Key Grip - Tom TJ Johnson
Production Designer - Brielle Hubert
Movement Coach - Sienna Lalau
Editor - Troy Charbonnet
VFX Artist - Zeke Faust
VFX Artist - Pendulum VFX
Colorist - Dante Pasquinelli @ Ethos
Titles - Andrey Azizov
VFX / Beauty - @Hush_VFX 
EP/ Supervisor - Daniel Saldivar
Producer - Brandii Requejo 
Coordinator - Brooke Fulghum 
 
RCA
Label Producer & Video Commissioner - Camille Yorrick
Label Producer - Karina Lopez
SVP, Marketing - Val Pensa
Sr Marketing Director - Gina Messeri
Sr Digital Marketing Director – Murdoc Hardy
 
LISA
Creative Director - Emily Jang
Creative Team - Daniel Terrell
Creative Team - Kanna Tuniuchi
Creative Team - Hiroyuki Suziki
Management - Alice Kang
Management - Joojong ""JJ"" Joe
Management - Chase Johnson
Stylist - Nan Permpoon
Stylist - Zerina Akers
MUA - Myungsun Lee
Hair Stylist - Hyeyeon Jang
Nails - Juan Alvear
BTS - Angel Orozco
 
DOJA CAT
Creative Director & Stylist - Brett Nelson
Management - Gordan Dillard
Management - Josh Kaplan
Management - Makena Wasserman
Management - Whitney Jones
Assistant Stylists – LJ Perez, Nikko Panti and Mikey Aviles
Tailor - Tia Usher
Hair Stylist - Jared Henderson
MUA - Ivan Nunez
Nail Tech - Saccia Livingston
Photographer - Jacob Webster
Videographer - Alfred Jamal Peters
 
RAYE
Creative Director - Mikey Robbins
Management - Patty Marino
Management - Sarah Keen
Management - Paul Keen
Digital Lead - Alexandra Dairo
Stylist - Eniola Dare
Hair Stylist - Marty Harper
MUA - Ernesto Casillas

#LISA #BORNAGAIN #DojaCat #RAYE","115058148","Music","Blackpink;Lisa;Music;Fashion;K-Pop;kpop;LLoud;dance;dancing;lili;lilifilms;korea;Doja Cat;RAYE;Born Again LISA;Born Again Doja Cat;Born Again RAYE;LISA Doja Cat;If you tried just a little more hard;Made you a believer;Every single night;To be born again;lillies;blinks;ลิซ่า;เกิดใหม่;다시 태어나다;แบล็กพิงก์;블랙핑크;ลลาว;라우드;ร็อกสตาร์;락스타;เงิน;머니;โดจา แคท;도자 캣;เรย์;레이;ผู้หญิงยุคใหม่;New Woman;Rockstar;Money;Alter Ego;LISA Alter Ego","244","4:04","False","https://i.ytimg.com/vi/kbEC-AGr9n0/maxresdefault.jpg","LLOUD Official","https://www.youtube.com/channel/UC6-BgjsBa5R3PZQ_kZ8hKPg","8080000"
"C'zah - Vent | Official Music Video","C'zah - Vent | Official Music Video","C'zah - Vent | Official Music Video
Produced by: A-lex Productions


#Vent #Czah #Dancehall","12089","Music","dancehall;reggae;onerpm;Music;official;audio;video;jamaica;reggae music;dancehall 2025 mix;new music;trop life;dancehall music;reggae 2025;trending;jamaican;caribbean music;trinidad and tobago;trap;best dancehall;trending music;YouTube music;2025","189","3:09","False","https://i.ytimg.com/vi/5rkMCX-1xqE/maxresdefault.jpg","C'zah","https://www.youtube.com/channel/UCrhnxJJV7DZfpbHh4iWjHNQ","1320"
"Lola Young - Messy (Official Video)","Lola Young - Messy (Official Video)","My new album 'I'm Only F**cking Myself' is out now! 
Order here: https://lolayoung.lnk.to/ImOnlyF--kingMyself

More of Lola Young here: https://www.youtube.com/playlist?list=PLAGPTX1uXn5JMj2D5rMJ1cs1f6JkJN-PM 

Follow Lola Young:
Instagram: https://www.instagram.com/lolayounggg/ 
Tiktok: https://www.tiktok.com/@lolayounggg 
Facebook: https://www.facebook.com/lolayoungmusic 
Spotify: https://open.spotify.com/artist/67FB4... 
Apple Music: https://music.apple.com/gb/artist/lola-young/452271760 

Lyrics:
You know I'm impatient
So why would you leave me waiting outside the station?
When it was like minus 4 degrees 
And I get what you're saying
I just really don't want to hear it right now
Can you shut up for like once in your life?
Listen to me
I took your nice words of advice about
How you think I'm gonna die
Lucky if I turned 33
Okay, so yeah, I smoke like a chimney
I'm not skinny and I pull a Britney
Every other week
But cut me some slack
Who do you want me to be?

'Cause I'm too messy
And then I'm too fucking clean
You told me, ""Get a job""
And you ask where the hell I've been
And I'm too perfect
'Til I open my big mouth
I want to be me
Is that not allowed?
And I'm too clever
And then I'm too fucking dumb
You hate it when I cry
Unless it's that time of the month
And I'm too perfect
'Til I show you that I'm not
A thousand people I could be for you
And you hate the fucking lot

You hate the fucking lot
You hate the fucking lot

It's taking you ages
You still don't get the hint
I'm not asking for pages
But one text or two would be nice
And please, don't pull those faces
When I've been out working my arse off all day
It's just one bottle of wine or two
But hey, you can't even talk
You smoke weed just to help you sleep
Then why you're out getting stoned at 4 o'clock
And then you come home to me
And don't say hello
'Cause I got high again
And forgot to fold my clothes

'Cause I'm too messy
And then I'm too fucking clean
You told me, ""Get a job""
And you ask where the hell I've been
And I'm too perfect
'Til I open my big mouth
I want to be me
Is that not allowed?
And I'm too clever
And then I'm too fucking dumb
You hate it when I cry
Unless it's that time of the month
And I'm too perfect
'Til I show you that I'm not
A thousand people I could be for you
And you hate the fucking lot
You hate the fucking lot
You hate the fucking lot

And I'm too messy
And then I'm too fucking clean
You told me, ""Get a job""
And you ask where the hell I've been
And I'm too perfect
'Til I open my big mouth
I want to be me
Is that not allowed?
And I'm too clever
And then I'm too fucking dumb
You hate it when I cry
Unless it's that time of the month
And I'm too perfect
'Til I show you that I'm not
A thousand people I could be for you
And you hate the fucking lot

#LolaYoung #Messy","110991682","Music","lola young;lolayoung;#lolayoung;lola young music;lola young video;messy;lola young messy;messy lola young;lola young lyrics;lola young messy lyrics;messy lyrics;messy lola young lyrics;lola young conceited;lola messy;messy lola;lola;flicker of light lola young;lola young wish you were dead;lola young don't hate me;lola young messi;messy song;i'm too messy;cause i'm too messy;i'm too messy and then i'm too clean","284","4:44","False","https://i.ytimg.com/vi/k-k2_Liofy8/maxresdefault.jpg","Lola Young","https://www.youtube.com/channel/UCl1xqndU6q93JAwny39BmHw","565000"
"Teddy Swims - Bad Dreams (Official Music Video)","Teddy Swims - Bad Dreams (Official Music Video)","Stream ""Bad Dreams"" now: https://TeddySwims.lnk.to/BadDreams
Stream my new album, 'I've Tried Everything But Therapy (Part 2)': https://TeddySwims.lnk.to/ITEBTpt2

Follow Teddy Swims:
https://www.instagram.com/teddyswims
https://facebook.com/teddyswims404
https://twitter.com/teddyswims
https://soundcloud.com/teddyswims
https://www.tiktok.com/@teddyswims

Join Teddy Swims' mailing list: https://TeddySwims.lnk.to/signup


LYRICS:
Sun is going down, time is running out
No one else around but me
Steady losing light
Steady losing my mind
Moving shadows and grinding teeth

Without you, there ain't no place for me to hide
Without you, there's no way I can sleep tonight
What I’d do for a little bit of peace and quiet
Without you I keep

Slippin into bad dreams
Where there’s no you and I
No sound when I cry
I love you and I need you to set me free
From all of these bad dreams
Waiting on the other side
No sound when I cry
I love you and I need you to set me free from all of these, all of these
(ooh) Bad dreams
(ooh) All of these, baby, please

Come around
Help me settle down
Hellish habits can cloud my head
What you waiting for
Something physical
I can’t do this by myself

Without you, there ain't no place for me to hide
Without you, there's no way I can sleep tonight
What I’d do for a little bit of peace and quiet
Without you I keep

Slippin into bad dreams
Where there’s no you and I
No sound when I cry
I love you and I need you to set me free
From all of these (all of these) bad dreams
Waiting on the other side
No sound when I cry
I love you and I need you to set me free (set me free) from all of these, all of these
(ooh) Bad dreams, baby, please
(ooh) All of these (baby, please) all of these

CREDITS:
Director/Editor/VFX - Orie McGinness
Executive Producer - Mike Taylor
Producer - Dana Willax
Producer - Tanner Gordon
Production Company - Spvce Studio
Cinematographer - Garrett Hoffmann
VFX - Paiton Hebert
Stylist - Tara Nichols
Stylist Asst - Jennifer Collao
HMUA - Morgan Grimes
1st AC - Trevor Jackson
2nd AC - Matt Lemus
Camera Prep - Jordan Edwards
Steadicam - Chris Pinto
Techno Crane - Eli Franks
Gaffer - Nick Schulte
Key Grip - Mathew Seest
Bestboy Grip - Hugo Martinez
Grip - Mason McLaury
Grip - Jesus Munoz
Bestboy Electric - Randy Nguyen
Electric - Kevin Cecil
Electric - Spencer Dubiach
Stunts - Brandon Belieu 
Stunt Rigging - Maxwell Heavenrich
Production Designer - Reece Scarpignato
Art Director - Mag Rodriguez-Carlos
Construction - Nicholas Scarpignato
Construction - Callan Low
Construction - Jonny Yuecheng Sun
Art PA - Andres Rodrigez
Art PA - Christopher Condon
Production Assistant - Jessie Harris
Production Assistant - Elle Mika
Production Assistant - Kate Hill
Production Assistant - Daniel Burks
Truck PA/Grip - Kevin Frame
Truck PA/Grip - Charlie Lenz
Truck PA - Anthony Espinoza
Truck PA - Josiah Miller

#teddyswims #soulmusic #baddreams","160421970","Music","teddy swims;lose control;lose control live performance;teddy swims lose control;teddy swims lyrics;teddy;swims;lose;control;teddy swims lyric video;soul music;soul artist;teddy swims busking;teddy swims viral video;bad dreams;teddy bad dreams;teddy swims bad dreams;bad dreams release;good dreams;teddy swims nightmares","185","3:05","False","https://i.ytimg.com/vi_webp/Qh8QwVYOSVU/maxresdefault.webp","Teddy Swims","https://www.youtube.com/channel/UCb-ikMqe9iS8GjG7WgGwCrQ","6070000"
"JENNIE, Doechii - ExtraL (Official Video)","JENNIE, Doechii - ExtraL (Official Video)","Official music video for “ExtraL” by JENNIE & Doechii out now: https://jennie.lnk.to/extral

'Ruby' The 1st Studio Album out now: https://jennie.lnk.to/ruby

Directed by Cole Bennett
Produced by Lyrical Lemonade

Follow JENNIE -
Instagram: https://www.instagram.com/jennierubyjane
TikTok: https://www.tiktok.com/@jennierubyjane
Twitter: https://twitter.com/jennierubyjane
https://jenn.ie

Follow Doechii -
Instagram: https://www.instagram.com/doechii/
TikTok: https://www.tiktok.com/@iamdoechii_
Twitter: https://twitter.com/officialdoechii

Follow JENNIE HQ -
Instagram: https://www.instagram.com/jennie_hq
TikTok: https://www.tiktok.com/@jennie_hq
Twitter: https://twitter.com/jennie_hq

#JENNIE #Doechii #ExtraL","92973980","Music","JENNIE;Jennie Kim;JENNIE MV;JENNIE Solo;ZEN;Ruby;JENNIE Ruby;Mantra;JENNIE Album;JENNIE New Music;JENNIE New Song;This That Pretty Girl Mantra;JENNIE Mantra;JENNIE from BLACKPINK;BLACKPINK;BLACKPINK JENNIE;Dance;Fashion;KPop;BLINKs;OddAtelier;Odd Atelier;Love Hangover;Love Hangover Lyrics;JENNIE Lyrics;JENNIE Doechii;JENNIE ExtraL;JENNIE XL;Doechii XL;Do My Ladies Run This;Cole Bennet;Lyrical Lemonade;JENNIE Rap;JENNIE Rapping","221","3:41","False","https://i.ytimg.com/vi/eWAdpUyzCkI/maxresdefault.jpg","JENNIE","https://www.youtube.com/channel/UCN9_L9lA9kqJbGANLRus_1A","16100000"
"Sabrina Carpenter - Please Please Please","Sabrina Carpenter - Please Please Please","Music video by Sabrina Carpenter performing Please Please Please.© 2024 Island Records, a division of UMG Recordings, Inc.","253618903","Music","Sabrina Carpenter;Island Records;Pop","263","4:23","False","https://i.ytimg.com/vi/cF1Na4AIecM/maxresdefault.jpg","Sabrina Carpenter","https://www.youtube.com/channel/UC4mYKePIas5YgGfYZ2J2OxQ","12300000"
"JWAVY - SUNSET (FEAT. MARIBASED1) [MUSIC VIDEO]","JWAVY - SUNSET (FEAT. MARIBASED1) [MUSIC VIDEO]","The Queen Of Seattle Music Jwavy With Another Stunning Hit Sunset Featuring Seattle's Immortal Super Star Maribased1. You Can Stream Her Music Now On All Digital Streaming Platforms. https://frontl.ink/e6xb2jv","7805","Music","Seattle music;Hiphop;rap;underground scene;independent artist;music;sunset;summertime;sun;Jwavy;maribased1;Seattle music is real;food;animals;cheep;music video;podcast;tv;west coast;east coast;northwest;dirty south;sports;travel;Facebook;TikTok;YouTube;reels;shorts;shortz;fights;shooting;march;cat;dog;animation;animated;amine;anime;power rangers;Pokémon","191","3:11","False","https://i.ytimg.com/vi/LfQAyH-ISnU/sddefault.jpg?sqp=-oaymwEmCIAFEOAD8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGH8gXCgmMA8=&rs=AOn4CLCGimp6iXs0M7lxfCxONbfPNK14Cw","S.M.I.R Seattle Music Is Real","https://www.youtube.com/channel/UCPBBdCqnlw2C0iCZfu5gbIw","14800"
"Tommy Richman - MILLION DOLLAR BABY (Official Lyric Video) SHOT BY BELVEDERE","Tommy Richman - MILLION DOLLAR BABY (Official Lyric Video) SHOT BY BELVEDERE","Stream ""MILLION DOLLAR BABY"" OUT NOW: https://tommyrichman.ffm.to/milliondollarbaby

Subscribe to Tommy Richman:
https://tommyrichman.ffm.to/subscribe

Follow Tommy Richman:
https://www.instagram.com/tommyrichman.png/
https://twitter.com/tommyrichmann
https://everythingispunk.com

Shot by Josh Belvedere

I ain’t never rep a set baby
I ain’t do no wrong
I could clean up good for you
Oh I know right from wrong
Cause I wanna make it (so badly)
I’m a Million Dollar Baby (don’t at me)
Hell no

You rep my city for so damn long
But you still don’t notice me
My sound next
VA next
I’m at they neck
I’m running up a check
She a bad lil mama she a diva
No matter what happens he cannot come between us again
I know we’re better than friends (better than friends)
I took her to Queen’s Gambit, showed around my friends
Tried to pick some energy up it don’t better
I know you haven’t moved on, if you tried
I don’t believe it baby, I know you lied
All night long
What you mean I changed
Haven't stayed the same
I’ve been losing my mind
I said the city is mine

I ain’t never rep a set baby
Ain’t do no wrong
I could clean up, do it for you
Oh I know right from wrong
Cause I wanna make it (so badly)
I’m a Million Dollar Baby (don’t at me)
I ain’t never rep a set baby
Ain’t do no wrong
I could clean up, good for you
Oh I know right from wrong
Cause I wanna make it (so badly)
I’m a Million Dollar Baby (don’t at me)

Hell no
Hell no
Hell no","45822601","Music","","156","2:36","False","https://i.ytimg.com/vi_webp/bUX8MDNQda4/maxresdefault.webp","Tommy Richman","https://www.youtube.com/channel/UC7eumlwt8zpmN5ECgjlJS4A","655000"
"Sabrina Carpenter - Manchild (Official Video)","Sabrina Carpenter - Manchild (Official Video)","Stream “Manchild” here: https://sabrinacarpenter.lnk.to/Manchild
 
New merch available: https://sabrinacarpenter.lnk.to/ManchildCollection  
 
Directed by Vania Heymann & Gal Muggia
 
makeup: Prada Beauty using Banana Balm
special thanks to Prada Beauty Makeup
 
Subscribe to Sabrina’s channel: https://bit.ly/SCYTsubscribe
 
Follow Sabrina Carpenter: https://linktr.ee/sabrinacarpenter
Instagram:  https://www.instagram.com/sabrinacarpenter
Facebook:  https://www.facebook.com/sabrinacarpenter
Twitter:  https://x.com/SabrinaAnnLynn
TikTok:  https://www.tiktok.com/@sabrinacarpenter
 
LYRICS:
 
You said your phone was broken
Just forgot to charge it
Whole outfit you’re wearing
God I hope it’s ironic
Did you just say you’re finished?
Didn’t know we started
It’s all just so familiar
Baby, what do you call it?
Stupid
Or is it
Slow?
Maybe it’s
Useless?
But there’s a cuter word for it
I know
Manchild
Why you always come a running to me?
Fuck my life
Won’t you let an innocent woman be?
Never heard of self care
Half your brain just aint there
Manchild
Why you always come a running
Taking all my loving from me?
Why so sexy
If so dumb?
And how survive the earth so long?
If I’m not there it won’t get done
I choose to blame your mom
Manchild
Why you always come a running to me?
Fuck my life
Won’t you let an innocent woman be?
Never heard of self care
Half your brain just aint there
Manchild
Why you always come a running
Taking all my loving from me?
Oh I like my boys playing hard to get
And I like my men all incompetent
And I swear they choose me
I’m not choosing them
Amen
Hey men!
Oh, I like my boys playing hard to get
And I like my men all incompetent
And I swear they choose me
I’m not choosing them
Amen
(Amen)
Hey men!
(Hey men!)
Manchild
Why you always come a running to me?
(always come a running to me)
Fuck my life
Won’t you let an innocent woman be?
Oh, I like my boys playing hard to get
And I like my men all incompetent
And I swear they choose me
I’m not choosing them
Amen
Hey men!
 
#SabrinaCarpenter #Manchild

Music video by Sabrina Carpenter performing Manchild (Official Video).© 2025 Island Records, a division of UMG Recordings, Inc.","80889460","Music","Sabrina Carpenter;Island Records;Pop;Manchild;New Music;2025","236","3:56","False","https://i.ytimg.com/vi/aSugSGCC12I/maxresdefault.jpg","Sabrina Carpenter","https://www.youtube.com/channel/UC4mYKePIas5YgGfYZ2J2OxQ","12300000"
